"","county","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"592","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Gin",6308,456,0.537766410912191,0.0388746803069054
"593","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Rum",149521,9718,12.7468883205456,0.82847399829497
"594","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Brandy",18360,1544,1.56521739130435,0.131628303495311
"595","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Distilled Spirits",2368,115,0.201875532821824,0.00980392156862745
"596","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Whisky",284790,20055,24.2787723785166,1.70971867007673
"597","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Vodka",97451,9217,8.3078431372549,0.785763000852515
"598","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Schnapps",47098,3221,4.0151747655584,0.27459505541347
"599","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Tequila",18964,878,1.61670929241262,0.0748508098891731
"600","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Misc",44056,2592,3.75583972719523,0.220971867007673
"601","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Misc",55644,3536,3.55302981929634,0.225783794138305
"602","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Tequila",37164,2838,2.37302854223868,0.181214481833855
"603","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Gin",12733,1025,0.813038758699955,0.0654492050316072
"604","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Amaretto",1514,158,0.0966732647979056,0.0100887555073112
"605","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Whisky",284301,18601,18.1534384777473,1.18772747589554
"606","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Distilled Spirits",5294,387,0.338037162377881,0.0247110657046166
"607","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Vodka",144499,14312,9.22667773449971,0.913862460890109
"608","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Brandy",9486,707,0.605708447736415,0.0451439882510695
"609","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Schnapps",19592,1310,1.25100568290658,0.0836472766745419
"610","Madison",94.4,22.5,4.8,36293,15661,15267,86,5,172,18,29,84,"Rum",80602,5765,5.14667007215376,0.368111870250942
"611","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Vodka",267717,25629,11.9923400824225,1.14804694499194
"612","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Misc",104862,6317,4.69727647375022,0.282969001970973
"613","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Distilled Spirits",14123,1276,0.632637520157678,0.057158215373589
"614","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Rum",165343,11938,7.40651316968285,0.534760795556352
"615","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Schnapps",60290,4733,2.70068088156244,0.212013975989966
"616","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Tequila",59604,3956,2.66995162157319,0.17720838559398
"617","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Whisky",460294,28193,20.6187959147106,1.26290091381473
"618","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Gin",24086,1991,1.07892850743594,0.089186525712238
"619","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Amaretto",7400,785,0.331481813295108,0.0351639491130622
"620","Mahaska",91.1,23.9,6.3,30435,22324,21361,334,29,238,0,95,267,"Brandy",36103,2507,1.61722809532342,0.112300662963627
"621","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Amaretto",9864,1063,0.297135283308733,0.0320209657499172
"622","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Distilled Spirits",18040,1103,0.543422598427569,0.0332258939060759
"623","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Tequila",109850,7233,3.3090339488508,0.217881133837395
"624","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Schnapps",80811,5933,2.4342862306835,0.178720968762238
"625","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Whisky",703511,43319,21.1920053016839,1.30490706991596
"626","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Gin",40409,3339,1.21724854655541,0.100581377835347
"627","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Brandy",35541,2502,1.0706087899509,0.075368256167726
"628","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Misc",171639,10146,5.17031659487303,0.305630026809651
"629","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Rum",300248,21691,9.04443172575835,0.653402415880953
"630","Marion",92.9,25.4,3.9,30916,33197,31849,210,94,356,0,185,503,"Vodka",399686,36324,12.039822875561,1.09419525860771
"631","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Distilled Spirits",21266,1977,0.522057198968946,0.0485332024057935
"632","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Misc",256019,15562,6.28498833926599,0.382030195163864
"633","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Tequila",194806,9185,4.78227568430097,0.22548177243157
"634","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Brandy",138997,6902,3.41222535902786,0.169436602430342
"635","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Gin",75245,6072,1.84718301215171,0.149061004050571
"636","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Vodka",602284,56237,14.7854179452559,1.38055726034123
"637","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Amaretto",9629,994,0.236381490119062,0.0244016202283049
"638","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Schnapps",110742,8819,2.71859580213576,0.216496870013502
"639","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Whisky",1088565,67636,26.7230882533448,1.660390327728
"640","Marshall",84.7,19.5,5.9,30035,40735,34008,511,97,1258,15,3779,1067,"Rum",353266,25722,8.67229655087762,0.631447158463238
"641","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Misc",33825,1999,2.27915908631494,0.134694427599218
"642","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Schnapps",16395,1392,1.1047099252072,0.0937942187184152
"643","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Tequila",17035,1135,1.14783370392831,0.0764773263257193
"644","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Gin",10007,864,0.674280708847113,0.0582171012734991
"645","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Vodka",98196,9867,6.61653527390338,0.66484738225187
"646","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Rum",65762,4558,4.4311030254026,0.307122161579408
"647","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Whisky",191537,13004,12.9059362576646,0.876221278889563
"648","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Amaretto",881,105,0.0593625766457786,0.00707499494643218
"649","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Brandy",5652,438,0.380836870830807,0.02951283606226
"650","Mills",93.3,23.9,3.9,35694,14841,14460,111,121,22,0,9,118,"Distilled Spirits",1860,80,0.125328481908227,0.0053904723401388
"651","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Whisky",145240,10670,13.5019057357999,0.991912243190481
"652","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Gin",5898,568,0.548294134052245,0.0528028260667472
"653","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Vodka",85902,9601,7.98568374081993,0.892535093427536
"654","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Misc",32458,2053,3.01738402900437,0.190852468160268
"655","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Brandy",10493,982,0.975457841405596,0.0912893929534257
"656","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Tequila",19926,1224,1.85237519754578,0.113786371664962
"657","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Distilled Spirits",870,41,0.0808775680951938,0.00381147159988844
"658","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Rum",68278,4871,6.34730872919959,0.452821418611137
"659","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Schnapps",36589,2947,3.40141303337362,0.273961141582226
"660","Mitchell",91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,"Amaretto",2406,345,0.223668309008088,0.032072139072232
"661","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Vodka",94825,9839,10.5209142349939,1.09164540108732
"662","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Misc",38923,2548,4.31853988683013,0.282702762676134
"663","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Tequila",24847,1462,2.75679573948741,0.162210140907578
"664","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Whisky",206241,13328,22.8826140019971,1.47875291245978
"665","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Schnapps",36669,2560,4.06845667369355,0.284034172861422
"666","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Brandy",11059,903,1.22700543659159,0.100188616442916
"667","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Amaretto",3581,360,0.397314989459669,0.0399423055586375
"668","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Distilled Spirits",3281,157,0.364029734827471,0.0174192832575169
"669","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Rum",90078,6300,9.99423055586375,0.698990347276157
"670","Monona",90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,"Gin",6230,594,0.691223787861977,0.0659048041717519
"671","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Vodka",54127,5225,6.79645906579608,0.656077348066298
"672","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Whisky",131199,8999,16.4740080361627,1.12995981918634
"673","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Rum",43068,2887,5.40783525866399,0.362506278252135
"674","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Tequila",11245,736,1.41197890507283,0.0924158714213963
"675","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Amaretto",1542,176,0.193621295831241,0.0220994475138122
"676","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Misc",27582,1661,3.4633350075339,0.208563535911602
"677","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Gin",4323,372,0.542817679558011,0.0467101958814666
"678","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Schnapps",14613,1092,1.83488196885987,0.137117026619789
"679","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Brandy",6230,456,0.782270215971873,0.0572576594676042
"680","Monroe",88.1,15.4,5.9,31789,7964,7749,6,0,18,0,146,45,"Distilled Spirits",1882,92,0.23631341034656,0.0115519839276745
"681","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Misc",58760,3448,5.66088631984586,0.332177263969171
"682","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Rum",68305,4989,6.58044315992293,0.480635838150289
"683","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Distilled Spirits",5795,293,0.558285163776493,0.0282273603082852
"684","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Vodka",111596,11295,10.7510597302505,1.08815028901734
"685","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Whisky",261110,17185,25.155105973025,1.65558766859345
"686","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Tequila",28010,1693,2.69845857418112,0.163102119460501
"687","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Schnapps",26506,2391,2.55356454720617,0.230346820809249
"688","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Amaretto",1459,144,0.140558766859345,0.0138728323699422
"689","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Gin",15922,1366,1.53391136801541,0.131599229287091
"690","Montgomery",89.1,15.5,8.4,26750,10380,9913,0,24,0,0,167,276,"Brandy",12463,1081,1.20067437379576,0.104142581888247
"691","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Whisky",982208,59121,22.8691704114182,1.37653961675476
"692","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Distilled Spirits",16352,792,0.380730634007777,0.0184404759132925
"693","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Gin",67137,5514,1.56317958508929,0.128384828517544
"694","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Misc",286559,17109,6.67207618338029,0.398356189899648
"695","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Schnapps",142243,10822,3.3119048173415,0.251973270623297
"696","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Amaretto",11605,1196,0.270204195673939,0.0278469813034064
"697","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Brandy",73492,4772,1.71114577755012,0.111108524063424
"698","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Vodka",647330,61848,15.0720622133228,1.44003352813802
"699","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Rum",455558,32482,10.6069524319542,0.756292346736827
"700","Muscatine",86.9,20.5,4.5,31151,42949,39253,745,66,474,12,1186,1213,"Tequila",185165,10835,4.31127616475354,0.252275955202682
"701","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Rum",29588,1916,4.80792980175496,0.311342216444589
"702","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Whisky",110545,8338,17.9631134221644,1.35489112772181
"703","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Tequila",9387,473,1.52534936626584,0.0768605784855379
"704","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Vodka",34161,3852,5.55102372440689,0.625934351641209
"705","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Misc",17315,1022,2.81361715957101,0.166070848228794
"706","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Amaretto",828,116,0.134546636334092,0.018849528761781
"707","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Brandy",5382,460,0.874553136171596,0.0747481312967176
"708","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Schnapps",19220,1369,3.12317192070198,0.222456938576536
"709","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Gin",6435,661,1.04566135846604,0.107409814754631
"710","Osceola",87.6,16.6,2.7,26997,6154,5871,25,11,25,6,155,61,"Distilled Spirits",462,33,0.0750731231719207,0.00536236594085148
"711","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Amaretto",4297,433,0.276298868312757,0.0278420781893004
"712","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Schnapps",43172,3298,2.77597736625514,0.212062757201646
"713","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Tequila",79100,5499,5.08616255144033,0.353587962962963
"714","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Gin",21630,1909,1.39081790123457,0.122749485596708
"715","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Rum",164652,11592,10.5871913580247,0.74537037037037
"716","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Whisky",505394,30826,32.49704218107,1.98212448559671
"717","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Distilled Spirits",6413,399,0.41235853909465,0.0256558641975309
"718","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Misc",118591,7081,7.62545010288066,0.45531121399177
"719","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Vodka",189230,18018,12.167566872428,1.15856481481481
"720","Page",88.4,21.9,4.3,29172,15552,14668,379,55,180,0,44,226,"Brandy",12917,1006,0.83056841563786,0.0646862139917695
"721","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Vodka",117092,12162,12.7899508465319,1.32845439650464
"722","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Tequila",22718,1342,2.48148552703441,0.146586564718733
"723","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Rum",120740,8641,13.1884216275259,0.943855816493719
"724","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Schnapps",37374,2996,4.08235936646641,0.327252867285636
"725","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Whisky",346161,27823,37.8111414527581,3.0391043145822
"726","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Gin",11088,939,1.21114145275806,0.102566903331513
"727","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Distilled Spirits",3919,323,0.42807209175314,0.0352812670671764
"728","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Brandy",18435,1617,2.01365374112507,0.176624795193883
"729","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Amaretto",2996,418,0.327252867285636,0.0456581103222283
"730","Palo Alto",93.6,22.1,2,29352,9155,8833,166,12,46,0,16,82,"Misc",54142,3006,5.91392681594757,0.328345166575642
"731","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Whisky",615048,42091,24.6295050456511,1.68552779112606
"732","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Distilled Spirits",5904,304,0.236424795771264,0.0121736344706071
"733","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Rum",254808,17370,10.2037481979817,0.695579048534358
"734","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Tequila",79596,5499,3.18740989908698,0.220206631427198
"735","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Misc",133600,7423,5.34999199102995,0.297252923274067
"736","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Vodka",268578,24143,10.75516578568,0.966802819157456
"737","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Schnapps",90247,6991,3.61392759891078,0.279953547973731
"738","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Amaretto",4931,510,0.197461156495275,0.0204228736184527
"739","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Brandy",40659,3505,1.62818356559346,0.140357200064072
"740","Plymouth",92.1,19.5,3.6,34581,24972,23828,122,46,142,58,505,271,"Gin",27107,2090,1.08549575524588,0.0836937369854237
"741","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Whisky",137378,11377,19.4558844356323,1.61124486616627
"742","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Misc",20774,1245,2.94207619317377,0.176320634471038
"743","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Vodka",69946,8537,9.90596232828211,1.20903554737289
"744","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Tequila",8547,522,1.21045177736864,0.0739272057782184
"745","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Brandy",6018,499,0.852287211443138,0.0706698767879904
"746","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Rum",60112,4487,8.51324175046027,0.635462399093613
"747","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Distilled Spirits",1217,57,0.172355190482934,0.00807251097578247
"748","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Gin",7326,813,1.03753009488741,0.115139498654582
"749","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Schnapps",16076,1342,2.27673134116981,0.190058065429826
"750","Pocahontas",93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,"Amaretto",1703,239,0.241183968276448,0.0338478968984563
"751","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Gin",1997056,137088,4.34937788434943,0.298563242798246
"752","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Distilled Spirits",265531,20152,0.578298585021746,0.0438889360766096
"753","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Schnapps",1859058,132832,4.04883275728016,0.289294122515294
"754","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Vodka",16434338,1288859,35.79225932629,2.80699931831893
"755","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Brandy",2661985,114798,5.79752329802966,0.250017967632127
"756","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Amaretto",211535,17655,0.460700977221398,0.0384507327527066
"757","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Tequila",4764464,276985,10.37650138623,0.603244192099033
"758","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Whisky",20496221,1084197,44.638613203705,2.36126701208078
"759","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Misc",5464019,302997,11.9000585853702,0.659895591723129
"760","Polk",91.7,35.6,5.2,35121,459159,390415,29390,1277,18813,366,6735,12163,"Rum",6905429,487875,15.0392979338312,1.06254042717229
"761","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Rum",1333010,94084,14.3029893345351,1.00950664177343
"762","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Vodka",1952363,174938,20.9485503980772,1.87705744758471
"763","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Gin",209504,15392,2.24794523487628,0.165153758664349
"764","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Distilled Spirits",65922,6113,0.707332775381446,0.0655915362990622
"765","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Tequila",680931,36452,7.30628339663941,0.39112427305307
"766","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Brandy",211829,12081,2.27289212214854,0.129627245219854
"767","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Misc",1008737,57186,10.8235906349922,0.61359685830168
"768","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Whisky",3366132,191260,36.1180712032447,2.05218996115796
"769","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Schnapps",489324,32581,5.25037017961759,0.349589046975257
"770","Pottawattamie",90,20.7,4.9,31657,93198,87907,1352,304,636,5,1240,1754,"Amaretto",48313,4665,0.518390952595549,0.0500547222043391
"771","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Rum",182193,12971,9.78375040274944,0.696541724841585
"772","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Distilled Spirits",5441,279,0.292181290946193,0.0149822790248094
"773","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Misc",106197,5916,5.70277091612072,0.317688755235743
"774","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Amaretto",5463,551,0.293362689292235,0.029588658575878
"775","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Schnapps",63570,4699,3.41370422081409,0.252335946729675
"776","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Vodka",269660,25468,14.4807217269896,1.36762968531844
"777","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Gin",34843,2742,1.87106648050693,0.147245193856729
"778","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Brandy",32554,2520,1.74814735259371,0.135323810546665
"779","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Whisky",547662,34216,29.4094082268285,1.83739662764472
"780","Poweshiek",93.4,22.9,4.3,24258,18622,17632,333,17,373,5,35,227,"Tequila",64016,4019,3.43765438728386,0.215819997852003
"781","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Vodka",24291,2493,4.80629204590423,0.493272655322517
"782","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Brandy",2324,220,0.45983379501385,0.0435298773248912
"783","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Misc",15809,1116,3.12801741195093,0.220815195884448
"784","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Amaretto",1355,152,0.26810447170558,0.0300751879699248
"785","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Gin",2131,203,0.421646220815196,0.0401662049861496
"786","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Tequila",5716,418,1.13098535813217,0.0827067669172932
"787","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Schnapps",9758,822,1.93074792243767,0.162643450732093
"788","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Rum",12194,920,2.41274238227147,0.182034032449545
"789","Ringgold",90.8,19.3,5.3,27585,5054,4911,11,20,21,0,57,34,"Whisky",64896,4424,12.8405223585279,0.875346260387812
