"","zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"1",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Schnapps",956,67,0.700879765395894,0.0491202346041056
"2",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Brandy",670,34,0.491202346041056,0.0249266862170088
"3",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Misc",2196,89,1.6099706744868,0.0652492668621701
"4",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Whisky",19034,1083,13.9545454545455,0.793988269794721
"5",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Gin",521,36,0.381964809384164,0.0263929618768328
"6",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Vodka",11760,969,8.6217008797654,0.710410557184751
"7",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Tequila",1032,34,0.756598240469208,0.0249266862170088
"8",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Amaretto",18,3,0.0131964809384164,0.00219941348973607
"9",50002,96.5,17.1,5.5,32938,1364,1339,4,1,4,0,3,13,"Rum",6921,440,5.07404692082111,0.32258064516129
"10",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Rum",42835,3385,6.21427535180618,0.491077905121137
"11",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Brandy",3909,288,0.567097054983316,0.041781517481503
"12",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Amaretto",785,69,0.113883650079791,0.0100101552299434
"13",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Vodka",76744,7567,11.1336138111127,1.0977803568838
"14",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Distilled Spirits",1626,69,0.235891484114319,0.0100101552299434
"15",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Gin",6622,591,0.960684752647614,0.0857391556651676
"16",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Schnapps",5992,474,0.869287683156826,0.068765414188307
"17",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Tequila",18351,1367,2.66226606702452,0.198317133323662
"18",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Misc",23034,1494,3.34165095023937,0.216741621935297
"19",50003,95,38.8,2.5,41809,6893,6728,32,22,16,0,0,95,"Whisky",126213,8458,18.3103148121282,1.2270419265922
"20",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Whisky",44967,3003,29.505905511811,1.97047244094488
"21",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Brandy",564,54,0.37007874015748,0.0354330708661417
"22",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Gin",2049,226,1.34448818897638,0.148293963254593
"23",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Schnapps",2592,206,1.7007874015748,0.135170603674541
"24",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Distilled Spirits",295,14,0.193569553805774,0.00918635170603675
"25",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Tequila",2113,99,1.38648293963255,0.0649606299212598
"26",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Amaretto",333,47,0.218503937007874,0.0308398950131234
"27",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Rum",19915,1413,13.0675853018373,0.927165354330709
"28",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Misc",4662,280,3.05905511811024,0.183727034120735
"29",50006,91.1,15.2,3.2,31989,1524,1480,0,0,0,0,41,3,"Vodka",16466,1695,10.8044619422572,1.11220472440945
"30",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Rum",341864,24537,18.3797849462366,1.3191935483871
"31",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Misc",214560,12823,11.5354838709677,0.689408602150538
"32",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Gin",49068,3513,2.63806451612903,0.188870967741935
"33",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Tequila",145529,10411,7.82413978494624,0.559731182795699
"34",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Schnapps",64271,4759,3.45543010752688,0.255860215053763
"35",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Distilled Spirits",11623,501,0.62489247311828,0.0269354838709677
"36",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Amaretto",10629,899,0.571451612903226,0.0483333333333333
"37",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Whisky",738673,43028,39.7136021505376,2.31333333333333
"38",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Vodka",599751,50122,32.2446774193548,2.6947311827957
"39",50009,94.5,30.8,4.2,40354,18600,17684,122,13,334,0,7,440,"Brandy",36787,2086,1.97779569892473,0.112150537634409
"40",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Tequila",370111,23588,11.5259879791972,0.734576936252375
"41",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Rum",1014614,76132,31.5970851110211,2.37090093737349
"42",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Brandy",176572,9343,5.49880103391361,0.290959484288873
"43",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Amaretto",28370,2587,0.883497866774625,0.080564292610009
"44",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Vodka",1649416,140290,51.3660739310517,4.36890785089222
"45",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Whisky",2446231,138567,76.1804677524836,4.31525022577933
"46",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Gin",241578,17743,7.52321634330915,0.552552084955311
"47",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Schnapps",208793,14812,6.50222665130329,0.461274952508486
"48",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Distilled Spirits",68039,7284,2.11886892342188,0.226838155149326
"49",50010,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,"Misc",619504,36462,19.2925788670549,1.13549873874996
"50",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Distilled Spirits",1245,69,0.0418839360807401,0.00232127838519765
"51",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Rum",96367,7940,3.2419512195122,0.267115222876367
"52",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Schnapps",29681,2387,0.99851976450799,0.0803027754415475
"53",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Gin",10825,1013,0.36417157275021,0.0340790580319596
"54",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Brandy",11068,419,0.372346509671993,0.0140958788898234
"55",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Tequila",21752,1176,0.731774600504626,0.0395626576955425
"56",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Whisky",164178,9850,5.52322960470984,0.331370899915896
"57",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Amaretto",2471,324,0.0831286795626577,0.0108999158957107
"58",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Misc",43093,2369,1.44972245584525,0.0796972245584525
"59",50014,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,"Vodka",121142,10447,4.07542472666106,0.351455004205214
"60",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Whisky",32308,2371,26.9682804674457,1.97913188647746
"61",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Tequila",2493,193,2.08096828046745,0.16110183639399
"62",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Distilled Spirits",513,23,0.428213689482471,0.0191986644407346
"63",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Misc",5631,391,4.70033388981636,0.326377295492487
"64",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Schnapps",2573,232,2.14774624373957,0.193656093489149
"65",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Brandy",3592,327,2.9983305509182,0.272954924874791
"66",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Vodka",13878,1599,11.5843071786311,1.3347245409015
"67",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Gin",1020,72,0.851419031719533,0.0601001669449082
"68",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Rum",6645,474,5.54674457429048,0.395659432387312
"69",50020,93.5,14.3,5.4,28375,1198,1195,0,0,0,0,3,0,"Amaretto",373,35,0.31135225375626,0.0292153589315526
"70",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Amaretto",15868,1317,0.634897771375985,0.0526947545312688
"71",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Schnapps",80686,5565,3.22834393630216,0.222662345456728
"72",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Gin",92151,6946,3.68707238026647,0.277917816988757
"73",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Whisky",1108982,62969,44.3717040771416,2.51946545032609
"74",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Vodka",840631,71929,33.6346577041572,2.87796583043252
"75",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Rum",444664,31604,17.7915416316569,1.2645140639379
"76",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Tequila",210297,15818,8.4142359860761,0.632897211219141
"77",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Distilled Spirits",20415,1583,0.816828712039371,0.0633377345656784
"78",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Misc",293936,17265,11.7607330052415,0.690793422158204
"79",50021,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,"Brandy",60927,3706,2.43776257352059,0.148281518825271
"80",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Amaretto",2578,262,0.316396661757486,0.0321551300932744
"81",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Schnapps",36294,2876,4.45434462444772,0.352970054000982
"82",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Gin",21140,1892,2.59450171821306,0.232204221894944
"83",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Vodka",186212,18284,22.853706431026,2.24398625429553
"84",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Misc",101436,5471,12.4491899852725,0.671453117329406
"85",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Distilled Spirits",6561,310,0.805228276877761,0.038046146293569
"86",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Brandy",12981,1043,1.59315169366716,0.128006872852234
"87",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Tequila",53687,3635,6.58897889052528,0.446121747668139
"88",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Rum",137736,10158,16.9042709867452,1.24668630338733
"89",50022,89.1,21.6,2.2,27577,8148,7942,35,46,30,23,15,57,"Whisky",454152,30570,55.7378497790869,3.75184094256259
"90",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Whisky",535147,27417,16.21608436108,0.830793006272537
"91",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Schnapps",24856,1761,0.753189297294021,0.0533620193327475
"92",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Amaretto",5348,400,0.162055695281961,0.0121208448228842
"93",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Misc",121150,6741,3.67110087573104,0.204266537377655
"94",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Distilled Spirits",8075,368,0.244689554861974,0.0111511772370534
"95",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Vodka",393186,30911,11.9143662313263,0.93666858580043
"96",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Rum",201413,13812,6.10323929577892,0.41853277173419
"97",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Gin",37474,2542,1.1355413472319,0.0770279688494288
"98",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Tequila",78935,5063,2.3918972152359,0.153419593345656
"99",50023,97.4,44.4,3.9,40065,33001,31196,386,0,451,0,12,956,"Brandy",20192,1215,0.611860246659192,0.0368170661495106
"100",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Brandy",3568,335,1.14837463791439,0.107821049243643
"101",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Whisky",57895,4785,18.63373028645,1.54007080785323
"102",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Gin",1893,153,0.60926939169617,0.0492436433859028
"103",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Amaretto",1463,194,0.470872224010299,0.0624396523978114
"104",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Misc",8091,545,2.60411972964274,0.175410363694883
"105",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Distilled Spirits",356,18,0.114579980688767,0.00579336981010621
"106",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Tequila",2834,211,0.912133891213389,0.0679111683295784
"107",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Schnapps",5787,542,1.86256839394915,0.174444802059865
"108",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Rum",23208,1761,7.46958480849694,0.566784679755391
"109",50025,89.1,13.4,2.2,27099,3107,2990,11,34,11,0,0,61,"Vodka",23865,3075,7.68104280656582,0.989700675893144
"110",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Misc",2531,177,1.68845897264843,0.118078719146097
"111",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Rum",3627,289,2.41961307538359,0.192795196797865
"112",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Vodka",6234,613,4.15877251501001,0.408939292861908
"113",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Distilled Spirits",113,5,0.0753835890593729,0.00333555703802535
"114",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Schnapps",1171,108,0.781187458305537,0.0720480320213476
"115",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Gin",160,9,0.106737825216811,0.00600400266844563
"116",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Amaretto",43,5,0.028685790527018,0.00333555703802535
"117",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Whisky",15348,1157,10.2388258839226,0.771847898599066
"118",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Tequila",1048,78,0.699132755170113,0.0520346897931955
"119",50028,93,19.3,5.1,37353,1499,1487,0,12,0,0,0,0,"Brandy",1143,95,0.762508338892595,0.0633755837224817
"120",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Whisky",16611,1141,405.146341463415,27.8292682926829
"121",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Rum",5410,364,131.951219512195,8.87804878048781
"122",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Brandy",204,12,4.97560975609756,0.292682926829268
"123",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Gin",500,33,12.1951219512195,0.804878048780488
"124",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Tequila",577,22,14.0731707317073,0.536585365853659
"125",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Misc",2629,107,64.1219512195122,2.60975609756098
"126",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Vodka",9622,868,234.682926829268,21.1707317073171
"127",50033,90.5,0,3,28958,41,40,0,1,0,0,0,0,"Schnapps",710,46,17.3170731707317,1.1219512195122
"128",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Misc",4296,300,0.654678451691557,0.0457177689728741
"129",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Gin",606,45,0.0923498933252057,0.00685766534593112
"130",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Vodka",21081,1943,3.21258762572386,0.296098750380981
"131",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Tequila",2395,128,0.364980188966778,0.019506248095093
"132",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Brandy",3315,155,0.505181347150259,0.0236208473026516
"133",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Rum",12295,792,1.87366656507162,0.120694910088388
"134",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Distilled Spirits",367,17,0.0559280707101493,0.00259067357512953
"135",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Amaretto",135,18,0.0205729960377934,0.00274306613837245
"136",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Schnapps",1964,161,0.299298994209083,0.0245352026821091
"137",50035,94.3,35.2,1.3,43527,6562,6422,0,0,82,0,0,58,"Whisky",36289,2367,5.5301737275221,0.360713197195977
"138",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Vodka",256142,25128,15.7616146698665,1.54624330810412
"139",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Brandy",26379,2034,1.62322318626546,0.125161528521322
"140",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Misc",101395,5963,6.23930835025537,0.36693126576826
"141",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Gin",28123,2326,1.7305396590979,0.143129653559781
"142",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Rum",172642,12360,10.6234693249646,0.760568580395053
"143",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Whisky",518468,35650,31.9037597686296,2.19371115623654
"144",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Amaretto",5104,430,0.3140729801243,0.0264599101593748
"145",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Schnapps",55927,4121,3.44144975693803,0.253584394806473
"146",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Tequila",44677,2952,2.74918466555904,0.181650359977848
"147",50036,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,"Distilled Spirits",7551,484,0.464648329333579,0.029782782597994
"148",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Whisky",4838,365,4.44669117647059,0.335477941176471
"149",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Gin",14,2,0.0128676470588235,0.00183823529411765
"150",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Misc",232,10,0.213235294117647,0.00919117647058824
"151",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Schnapps",1466,159,1.34742647058824,0.146139705882353
"152",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Brandy",250,20,0.229779411764706,0.0183823529411765
"153",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Vodka",5986,798,5.50183823529412,0.733455882352941
"154",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Rum",1666,171,1.53125,0.157169117647059
"155",50044,89.9,8.1,5.3,25139,1088,1087,0,1,0,0,0,0,"Tequila",304,17,0.279411764705882,0.015625
"156",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Tequila",935,75,0.667380442541042,0.0535331905781585
"157",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Distilled Spirits",305,21,0.217701641684511,0.0149892933618844
"158",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Amaretto",10,2,0.00713775874375446,0.00142755174875089
"159",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Schnapps",2220,100,1.58458244111349,0.0713775874375446
"160",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Brandy",464,30,0.331192005710207,0.0214132762312634
"161",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Gin",625,66,0.446109921484654,0.0471092077087794
"162",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Whisky",10213,731,7.28979300499643,0.521770164168451
"163",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Vodka",5308,543,3.78872234118487,0.387580299785867
"164",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Rum",4193,340,2.99286224125625,0.242683797287652
"165",50046,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10,"Misc",960,78,0.685224839400428,0.0556745182012848
"166",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Amaretto",187,29,0.0315292530770528,0.0048895633114146
"167",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Distilled Spirits",38,1,0.00640701399426741,0.00016860563142809
"168",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Vodka",22028,2085,3.71404484909796,0.351542741527567
"169",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Brandy",675,62,0.113808801213961,0.0104535491485416
"170",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Gin",2201,197,0.371100994773225,0.0332153093913337
"171",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Misc",4986,446,0.840667678300455,0.075198111616928
"172",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Tequila",4864,369,0.820097791266228,0.0622154779969651
"173",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Rum",13526,891,2.28055977069634,0.150227617602428
"174",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Whisky",34215,2173,5.76884167931209,0.366380037093239
"175",50047,97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,"Schnapps",1806,143,0.30450177035913,0.0241106052942168
"176",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Brandy",352,19,0.448979591836735,0.024234693877551
"177",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Whisky",10684,660,13.6275510204082,0.841836734693878
"178",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Tequila",492,17,0.627551020408163,0.0216836734693878
"179",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Schnapps",889,61,1.13392857142857,0.0778061224489796
"180",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Vodka",6420,555,8.18877551020408,0.707908163265306
"181",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Misc",1132,46,1.44387755102041,0.0586734693877551
"182",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Rum",5208,302,6.64285714285714,0.385204081632653
"183",50048,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20,"Gin",269,18,0.343112244897959,0.0229591836734694
"184",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Tequila",13575,898,2.05557238037553,0.135978195033313
"185",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Gin",6138,521,0.929436705027256,0.0788915808600848
"186",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Misc",36050,2168,5.4588128407026,0.328285887341005
"187",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Distilled Spirits",3021,136,0.457450030284676,0.0205935796486978
"188",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Schnapps",18500,1473,2.80133252574197,0.223046638400969
"189",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Amaretto",1303,99,0.197304663840097,0.0149909145972138
"190",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Vodka",75040,6887,11.3628104179285,1.04285281647486
"191",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Whisky",160687,10395,24.3317686250757,1.57404603270745
"192",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Brandy",7262,583,1.09963658388855,0.0882798304058147
"193",50049,91.9,17.5,5.1,28672,6604,6484,7,0,0,0,0,113,"Rum",48343,3524,7.3202604482132,0.533615990308904
"194",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Distilled Spirits",208,9,0.0715268225584594,0.0030949105914718
"195",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Rum",18770,1341,6.45460797799175,0.461141678129298
"196",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Vodka",31752,3502,10.9188445667125,1.20426409903714
"197",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Amaretto",127,19,0.0436726272352132,0.00653370013755158
"198",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Brandy",3086,240,1.06121045392022,0.0825309491059147
"199",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Schnapps",2403,205,0.826341127922971,0.0704951856946355
"200",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Gin",1282,113,0.440852819807428,0.0388583218707015
"201",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Whisky",46633,3568,16.0361072902338,1.22696011004127
"202",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Misc",5135,333,1.76581843191197,0.114511691884457
"203",50054,95,18.9,9.6,33107,2908,2766,7,0,9,21,23,82,"Tequila",5962,347,2.05020632737276,0.119325997248968
"204",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Gin",143,9,0.0980123372172721,0.00616860863605209
"205",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Vodka",8667,971,5.94037011651816,0.665524331734064
"206",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Tequila",805,35,0.551747772446881,0.023989033584647
"207",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Schnapps",813,73,0.557230980123372,0.0500342700479781
"208",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Distilled Spirits",249,9,0.170664838930774,0.00616860863605209
"209",50056,93.4,24.4,3.5,32994,1459,1428,0,0,5,0,17,9,"Misc",1126,52,0.771761480466073,0.0356408498971899
