category,Table Name,zipcode,bachelor,high.school,income,pop.asian,pop.black,pop.hawai,pop.indian,pop.multi,pop.other,pop.white,population,sale.dollars,sale.volume,unemployment
Whisky,project.sales.zipcodes.csv,52403,,,,,,,,,,,,359304,21158,
Rum,project.sales.zipcodes.csv,52403,,,,,,,,,,,,119966,8702,
Vodka,project.sales.zipcodes.csv,52403,,,,,,,,,,,,344368,29752,
Tequila,project.sales.zipcodes.csv,52403,,,,,,,,,,,,57909,3443,
Gin,project.sales.zipcodes.csv,52403,,,,,,,,,,,,57736,4410,
Brandy,project.sales.zipcodes.csv,52403,,,,,,,,,,,,89325,4068,
Amaretto,project.sales.zipcodes.csv,52403,,,,,,,,,,,,2824,274,
Distilled Spirits,project.sales.zipcodes.csv,52403,,,,,,,,,,,,2987,146,
Schnapps,project.sales.zipcodes.csv,52403,,,,,,,,,,,,23990,1902,
Whisky,project.sales.zipcodes.csv,52402,,,,,,,,,,,,2599135,151621,
Gin,project.sales.zipcodes.csv,52402,,,,,,,,,,,,257312,18869,
Vodka,project.sales.zipcodes.csv,52402,,,,,,,,,,,,2136245,183637,
Misc,project.sales.zipcodes.csv,52402,,,,,,,,,,,,835738,55884,
Rum,project.sales.zipcodes.csv,52402,,,,,,,,,,,,1038945,75577,
Brandy,project.sales.zipcodes.csv,52402,,,,,,,,,,,,483852,21002,
Tequila,project.sales.zipcodes.csv,52402,,,,,,,,,,,,565728,35214,
Schnapps,project.sales.zipcodes.csv,52402,,,,,,,,,,,,394200,27622,
Amaretto,project.sales.zipcodes.csv,52402,,,,,,,,,,,,32623,2902,
Misc,project.sales.zipcodes.csv,52302,,,,,,,,,,,,190676,12430,
Rum,project.sales.zipcodes.csv,52302,,,,,,,,,,,,294736,21436,
Vodka,project.sales.zipcodes.csv,52302,,,,,,,,,,,,587170,55849,
Whisky,project.sales.zipcodes.csv,52302,,,,,,,,,,,,713346,44739,
Gin,project.sales.zipcodes.csv,52302,,,,,,,,,,,,54846,4058,
Brandy,project.sales.zipcodes.csv,52302,,,,,,,,,,,,57301,3693,
Tequila,project.sales.zipcodes.csv,52302,,,,,,,,,,,,110636,8197,
Amaretto,project.sales.zipcodes.csv,52302,,,,,,,,,,,,7643,708,
Schnapps,project.sales.zipcodes.csv,52302,,,,,,,,,,,,78664,5700,
Distilled Spirits,project.sales.zipcodes.csv,52302,,,,,,,,,,,,11719,559,
Misc,project.sales.zipcodes.csv,50401,,,,,,,,,,,,353126,22703,
Whisky,project.sales.zipcodes.csv,50401,,,,,,,,,,,,1275480,88557,
Vodka,project.sales.zipcodes.csv,50401,,,,,,,,,,,,946719,90501,
Rum,project.sales.zipcodes.csv,50401,,,,,,,,,,,,501497,37735,
Schnapps,project.sales.zipcodes.csv,50401,,,,,,,,,,,,156740,11883,
Brandy,project.sales.zipcodes.csv,50401,,,,,,,,,,,,127233,8179,
Tequila,project.sales.zipcodes.csv,50401,,,,,,,,,,,,273156,18353,
Distilled Spirits,project.sales.zipcodes.csv,50401,,,,,,,,,,,,15671,788,
Gin,project.sales.zipcodes.csv,50401,,,,,,,,,,,,86816,6514,
Amaretto,project.sales.zipcodes.csv,50401,,,,,,,,,,,,16341,1640,
Misc,project.sales.zipcodes.csv,50208,,,,,,,,,,,,136062,8109,
Whisky,project.sales.zipcodes.csv,50208,,,,,,,,,,,,548472,36278,
Brandy,project.sales.zipcodes.csv,50208,,,,,,,,,,,,42500,2313,
Rum,project.sales.zipcodes.csv,50208,,,,,,,,,,,,206826,16142,
Tequila,project.sales.zipcodes.csv,50208,,,,,,,,,,,,87679,6113,
Distilled Spirits,project.sales.zipcodes.csv,50208,,,,,,,,,,,,18640,1252,
Gin,project.sales.zipcodes.csv,50208,,,,,,,,,,,,30571,2620,
Vodka,project.sales.zipcodes.csv,50208,,,,,,,,,,,,321317,31661,
Amaretto,project.sales.zipcodes.csv,50208,,,,,,,,,,,,8193,1029,
Schnapps,project.sales.zipcodes.csv,50208,,,,,,,,,,,,50078,4048,
Gin,project.sales.zipcodes.csv,51566,,,,,,,,,,,,15556,1325,
Misc,project.sales.zipcodes.csv,51566,,,,,,,,,,,,58004,3413,
Whisky,project.sales.zipcodes.csv,51566,,,,,,,,,,,,255712,16798,
Rum,project.sales.zipcodes.csv,51566,,,,,,,,,,,,65852,4793,
Vodka,project.sales.zipcodes.csv,51566,,,,,,,,,,,,109222,11057,
Tequila,project.sales.zipcodes.csv,51566,,,,,,,,,,,,27694,1674,
Schnapps,project.sales.zipcodes.csv,51566,,,,,,,,,,,,26272,2376,
Distilled Spirits,project.sales.zipcodes.csv,51566,,,,,,,,,,,,5795,293,
Brandy,project.sales.zipcodes.csv,51566,,,,,,,,,,,,12379,1074,
Amaretto,project.sales.zipcodes.csv,51566,,,,,,,,,,,,1411,136,
Misc,project.sales.zipcodes.csv,50265,,,,,,,,,,,,337946,19709,
Vodka,project.sales.zipcodes.csv,50265,,,,,,,,,,,,1203740,96988,
Whisky,project.sales.zipcodes.csv,50265,,,,,,,,,,,,1352714,70778,
Brandy,project.sales.zipcodes.csv,50265,,,,,,,,,,,,91008,4747,
Rum,project.sales.zipcodes.csv,50265,,,,,,,,,,,,434554,30681,
Schnapps,project.sales.zipcodes.csv,50265,,,,,,,,,,,,95694,6522,
Tequila,project.sales.zipcodes.csv,50265,,,,,,,,,,,,222664,14041,
Gin,project.sales.zipcodes.csv,50265,,,,,,,,,,,,143979,10078,
Distilled Spirits,project.sales.zipcodes.csv,50265,,,,,,,,,,,,16072,757,
Amaretto,project.sales.zipcodes.csv,50265,,,,,,,,,,,,10452,822,
Misc,project.sales.zipcodes.csv,52544,,,,,,,,,,,,67209,3744,
Amaretto,project.sales.zipcodes.csv,52544,,,,,,,,,,,,5024,484,
Whisky,project.sales.zipcodes.csv,52544,,,,,,,,,,,,287462,18187,
Vodka,project.sales.zipcodes.csv,52544,,,,,,,,,,,,149882,14820,
Rum,project.sales.zipcodes.csv,52544,,,,,,,,,,,,97166,7131,
Brandy,project.sales.zipcodes.csv,52544,,,,,,,,,,,,11114,873,
Schnapps,project.sales.zipcodes.csv,52544,,,,,,,,,,,,43034,3561,
Tequila,project.sales.zipcodes.csv,52544,,,,,,,,,,,,33634,2518,
Distilled Spirits,project.sales.zipcodes.csv,52544,,,,,,,,,,,,3923,183,
Gin,project.sales.zipcodes.csv,52544,,,,,,,,,,,,12083,1062,
Misc,project.sales.zipcodes.csv,50315,,,,,,,,,,,,188833,11955,
Whisky,project.sales.zipcodes.csv,50315,,,,,,,,,,,,815037,51806,
Vodka,project.sales.zipcodes.csv,50315,,,,,,,,,,,,711416,65058,
Rum,project.sales.zipcodes.csv,50315,,,,,,,,,,,,299473,21948,
Brandy,project.sales.zipcodes.csv,50315,,,,,,,,,,,,215347,9138,
Tequila,project.sales.zipcodes.csv,50315,,,,,,,,,,,,155389,8104,
Gin,project.sales.zipcodes.csv,50315,,,,,,,,,,,,55746,4755,
Distilled Spirits,project.sales.zipcodes.csv,50315,,,,,,,,,,,,14819,948,
Amaretto,project.sales.zipcodes.csv,50315,,,,,,,,,,,,6911,663,
Schnapps,project.sales.zipcodes.csv,50315,,,,,,,,,,,,59824,4224,
Misc,project.sales.zipcodes.csv,50317,,,,,,,,,,,,261715,15503,
Whisky,project.sales.zipcodes.csv,50317,,,,,,,,,,,,1265400,77969,
Brandy,project.sales.zipcodes.csv,50317,,,,,,,,,,,,189678,8873,
Rum,project.sales.zipcodes.csv,50317,,,,,,,,,,,,400216,28092,
Tequila,project.sales.zipcodes.csv,50317,,,,,,,,,,,,217583,11852,
Distilled Spirits,project.sales.zipcodes.csv,50317,,,,,,,,,,,,23621,1089,
Gin,project.sales.zipcodes.csv,50317,,,,,,,,,,,,72559,5997,
Vodka,project.sales.zipcodes.csv,50317,,,,,,,,,,,,887496,78306,
Amaretto,project.sales.zipcodes.csv,50317,,,,,,,,,,,,9631,846,
Schnapps,project.sales.zipcodes.csv,50317,,,,,,,,,,,,104697,7654,
Misc,project.sales.zipcodes.csv,50322,,,,,,,,,,,,264555,14657,
Tequila,project.sales.zipcodes.csv,50322,,,,,,,,,,,,156095,10296,
Whisky,project.sales.zipcodes.csv,50322,,,,,,,,,,,,1044846,53052,
Gin,project.sales.zipcodes.csv,50322,,,,,,,,,,,,85235,5969,
Vodka,project.sales.zipcodes.csv,50322,,,,,,,,,,,,816086,65354,
Rum,project.sales.zipcodes.csv,50322,,,,,,,,,,,,348365,23575,
Brandy,project.sales.zipcodes.csv,50322,,,,,,,,,,,,79508,3720,
Amaretto,project.sales.zipcodes.csv,50322,,,,,,,,,,,,9438,631,
Schnapps,project.sales.zipcodes.csv,50322,,,,,,,,,,,,53664,3622,
Distilled Spirits,project.sales.zipcodes.csv,50322,,,,,,,,,,,,11552,543,
Misc,project.sales.zipcodes.csv,50501,,,,,,,,,,,,311091,18612,
Whisky,project.sales.zipcodes.csv,50501,,,,,,,,,,,,1075279,72010,
Gin,project.sales.zipcodes.csv,50501,,,,,,,,,,,,77120,6247,
Vodka,project.sales.zipcodes.csv,50501,,,,,,,,,,,,765717,69201,
Rum,project.sales.zipcodes.csv,50501,,,,,,,,,,,,497065,35139,
Brandy,project.sales.zipcodes.csv,50501,,,,,,,,,,,,154123,8374,
Tequila,project.sales.zipcodes.csv,50501,,,,,,,,,,,,198734,12193,
Amaretto,project.sales.zipcodes.csv,50501,,,,,,,,,,,,15405,1559,
Schnapps,project.sales.zipcodes.csv,50501,,,,,,,,,,,,146531,10138,
Distilled Spirits,project.sales.zipcodes.csv,50501,,,,,,,,,,,,15290,796,
Vodka,project.sales.zipcodes.csv,50702,,,,,,,,,,,,898490,77193,
Misc,project.sales.zipcodes.csv,50702,,,,,,,,,,,,385259,23055,
Whisky,project.sales.zipcodes.csv,50702,,,,,,,,,,,,1274530,81772,
Tequila,project.sales.zipcodes.csv,50702,,,,,,,,,,,,277411,15559,
Brandy,project.sales.zipcodes.csv,50702,,,,,,,,,,,,237794,12130,
Amaretto,project.sales.zipcodes.csv,50702,,,,,,,,,,,,19816,1948,
Rum,project.sales.zipcodes.csv,50702,,,,,,,,,,,,522571,37144,
Schnapps,project.sales.zipcodes.csv,50702,,,,,,,,,,,,188889,12769,
Distilled Spirits,project.sales.zipcodes.csv,50702,,,,,,,,,,,,82856,10877,
Gin,project.sales.zipcodes.csv,50702,,,,,,,,,,,,126977,9758,
Misc,project.sales.zipcodes.csv,50126,,,,,,,,,,,,76471,4412,
Whisky,project.sales.zipcodes.csv,50126,,,,,,,,,,,,339825,21813,
Rum,project.sales.zipcodes.csv,50126,,,,,,,,,,,,121944,8518,
Brandy,project.sales.zipcodes.csv,50126,,,,,,,,,,,,14774,950,
Vodka,project.sales.zipcodes.csv,50126,,,,,,,,,,,,159634,15225,
Schnapps,project.sales.zipcodes.csv,50126,,,,,,,,,,,,37908,2750,
Tequila,project.sales.zipcodes.csv,50126,,,,,,,,,,,,45272,3047,
Distilled Spirits,project.sales.zipcodes.csv,50126,,,,,,,,,,,,7836,664,
Gin,project.sales.zipcodes.csv,50126,,,,,,,,,,,,18153,1321,
Amaretto,project.sales.zipcodes.csv,50126,,,,,,,,,,,,4323,439,
Misc,project.sales.zipcodes.csv,52501,,,,,,,,,,,,211174,11957,
Whisky,project.sales.zipcodes.csv,52501,,,,,,,,,,,,884936,53345,
Tequila,project.sales.zipcodes.csv,52501,,,,,,,,,,,,157846,9062,
Rum,project.sales.zipcodes.csv,52501,,,,,,,,,,,,347570,23903,
Brandy,project.sales.zipcodes.csv,52501,,,,,,,,,,,,66388,3810,
Vodka,project.sales.zipcodes.csv,52501,,,,,,,,,,,,466458,44531,
Schnapps,project.sales.zipcodes.csv,52501,,,,,,,,,,,,153587,11431,
Distilled Spirits,project.sales.zipcodes.csv,52501,,,,,,,,,,,,21288,1927,
Gin,project.sales.zipcodes.csv,52501,,,,,,,,,,,,48704,3898,
Amaretto,project.sales.zipcodes.csv,52501,,,,,,,,,,,,8441,802,
Vodka,project.sales.zipcodes.csv,50158,,,,,,,,,,,,573493,53077,
Misc,project.sales.zipcodes.csv,50158,,,,,,,,,,,,248326,15064,
Amaretto,project.sales.zipcodes.csv,50158,,,,,,,,,,,,9047,913,
Whisky,project.sales.zipcodes.csv,50158,,,,,,,,,,,,1034709,63752,
Brandy,project.sales.zipcodes.csv,50158,,,,,,,,,,,,136363,6713,
Rum,project.sales.zipcodes.csv,50158,,,,,,,,,,,,337545,24477,
Schnapps,project.sales.zipcodes.csv,50158,,,,,,,,,,,,104914,8199,
Tequila,project.sales.zipcodes.csv,50158,,,,,,,,,,,,190658,8956,
Distilled Spirits,project.sales.zipcodes.csv,50158,,,,,,,,,,,,20345,1933,
Gin,project.sales.zipcodes.csv,50158,,,,,,,,,,,,73943,5965,
Whisky,project.sales.zipcodes.csv,52245,,,,,,,,,,,,180584,9341,
Misc,project.sales.zipcodes.csv,52245,,,,,,,,,,,,39083,2213,
Brandy,project.sales.zipcodes.csv,52245,,,,,,,,,,,,14495,940,
Rum,project.sales.zipcodes.csv,52245,,,,,,,,,,,,41913,3020,
Vodka,project.sales.zipcodes.csv,52245,,,,,,,,,,,,118310,10539,
Schnapps,project.sales.zipcodes.csv,52245,,,,,,,,,,,,7970,600,
Tequila,project.sales.zipcodes.csv,52245,,,,,,,,,,,,25833,1519,
Distilled Spirits,project.sales.zipcodes.csv,52245,,,,,,,,,,,,1784,90,
Gin,project.sales.zipcodes.csv,52245,,,,,,,,,,,,28482,2073,
Amaretto,project.sales.zipcodes.csv,52245,,,,,,,,,,,,868,75,
Distilled Spirits,project.sales.zipcodes.csv,50009,,,,,,,,,,,,11623,501,
Misc,project.sales.zipcodes.csv,50213,,,,,,,,,,,,44648,2702,
Whisky,project.sales.zipcodes.csv,50213,,,,,,,,,,,,241498,15847,
Brandy,project.sales.zipcodes.csv,50213,,,,,,,,,,,,11937,835,
Rum,project.sales.zipcodes.csv,50213,,,,,,,,,,,,81071,5748,
Vodka,project.sales.zipcodes.csv,50213,,,,,,,,,,,,111002,10968,
Tequila,project.sales.zipcodes.csv,50213,,,,,,,,,,,,35324,2359,
Distilled Spirits,project.sales.zipcodes.csv,50213,,,,,,,,,,,,4041,188,
Gin,project.sales.zipcodes.csv,50213,,,,,,,,,,,,11345,1030,
Amaretto,project.sales.zipcodes.csv,50213,,,,,,,,,,,,2515,232,
Schnapps,project.sales.zipcodes.csv,50213,,,,,,,,,,,,21115,1815,
Vodka,project.sales.zipcodes.csv,50049,,,,,,,,,,,,75040,6887,
Misc,project.sales.zipcodes.csv,50049,,,,,,,,,,,,36050,2168,
Whisky,project.sales.zipcodes.csv,50049,,,,,,,,,,,,160687,10395,
Brandy,project.sales.zipcodes.csv,50049,,,,,,,,,,,,7262,583,
Rum,project.sales.zipcodes.csv,50049,,,,,,,,,,,,48343,3524,
Tequila,project.sales.zipcodes.csv,50049,,,,,,,,,,,,13575,898,
Distilled Spirits,project.sales.zipcodes.csv,50049,,,,,,,,,,,,3021,136,
Gin,project.sales.zipcodes.csv,50049,,,,,,,,,,,,6138,521,
Amaretto,project.sales.zipcodes.csv,50049,,,,,,,,,,,,1303,99,
Schnapps,project.sales.zipcodes.csv,50049,,,,,,,,,,,,18500,1473,
Misc,project.sales.zipcodes.csv,50801,,,,,,,,,,,,81314,4657,
Whisky,project.sales.zipcodes.csv,50801,,,,,,,,,,,,400481,25886,
Rum,project.sales.zipcodes.csv,50801,,,,,,,,,,,,115700,8396,
Brandy,project.sales.zipcodes.csv,50801,,,,,,,,,,,,16488,1418,
Tequila,project.sales.zipcodes.csv,50801,,,,,,,,,,,,39844,2767,
Gin,project.sales.zipcodes.csv,50801,,,,,,,,,,,,20680,1884,
Vodka,project.sales.zipcodes.csv,50801,,,,,,,,,,,,160242,16542,
Distilled Spirits,project.sales.zipcodes.csv,50801,,,,,,,,,,,,5071,235,
Amaretto,project.sales.zipcodes.csv,50801,,,,,,,,,,,,7491,792,
Schnapps,project.sales.zipcodes.csv,50801,,,,,,,,,,,,39779,3302,
Misc,project.sales.zipcodes.csv,52802,,,,,,,,,,,,37310,2135,
Whisky,project.sales.zipcodes.csv,52802,,,,,,,,,,,,246695,16316,
Gin,project.sales.zipcodes.csv,52802,,,,,,,,,,,,43455,3889,
Vodka,project.sales.zipcodes.csv,52802,,,,,,,,,,,,286314,27139,
Rum,project.sales.zipcodes.csv,52802,,,,,,,,,,,,85339,6342,
Brandy,project.sales.zipcodes.csv,52802,,,,,,,,,,,,163141,6951,
Tequila,project.sales.zipcodes.csv,52802,,,,,,,,,,,,56607,2170,
Schnapps,project.sales.zipcodes.csv,52802,,,,,,,,,,,,32539,2616,
Amaretto,project.sales.zipcodes.csv,52802,,,,,,,,,,,,867,105,
Distilled Spirits,project.sales.zipcodes.csv,52802,,,,,,,,,,,,1664,77,
Misc,project.sales.zipcodes.csv,51334,,,,,,,,,,,,46289,2826,
Whisky,project.sales.zipcodes.csv,51334,,,,,,,,,,,,211886,15471,
Brandy,project.sales.zipcodes.csv,51334,,,,,,,,,,,,10941,769,
Rum,project.sales.zipcodes.csv,51334,,,,,,,,,,,,113016,8278,
Vodka,project.sales.zipcodes.csv,51334,,,,,,,,,,,,117535,12985,
Tequila,project.sales.zipcodes.csv,51334,,,,,,,,,,,,25339,1412,
Distilled Spirits,project.sales.zipcodes.csv,51334,,,,,,,,,,,,3402,151,
Gin,project.sales.zipcodes.csv,51334,,,,,,,,,,,,7734,768,
Amaretto,project.sales.zipcodes.csv,51334,,,,,,,,,,,,2165,247,
Schnapps,project.sales.zipcodes.csv,51334,,,,,,,,,,,,24879,1933,
Misc,project.sales.zipcodes.csv,52641,,,,,,,,,,,,99507,5203,
Tequila,project.sales.zipcodes.csv,52641,,,,,,,,,,,,47377,3100,
Whisky,project.sales.zipcodes.csv,52641,,,,,,,,,,,,391370,24298,
Vodka,project.sales.zipcodes.csv,52641,,,,,,,,,,,,232506,21220,
Brandy,project.sales.zipcodes.csv,52641,,,,,,,,,,,,39222,2340,
Schnapps,project.sales.zipcodes.csv,52641,,,,,,,,,,,,52435,3928,
Rum,project.sales.zipcodes.csv,52641,,,,,,,,,,,,132003,9054,
Distilled Spirits,project.sales.zipcodes.csv,52641,,,,,,,,,,,,8180,354,
Gin,project.sales.zipcodes.csv,52641,,,,,,,,,,,,24161,2116,
Amaretto,project.sales.zipcodes.csv,52641,,,,,,,,,,,,2498,293,
Misc,project.sales.zipcodes.csv,52531,,,,,,,,,,,,26994,1641,
Rum,project.sales.zipcodes.csv,52531,,,,,,,,,,,,41917,2808,
Whisky,project.sales.zipcodes.csv,52531,,,,,,,,,,,,127516,8813,
Gin,project.sales.zipcodes.csv,52531,,,,,,,,,,,,4293,370,
Vodka,project.sales.zipcodes.csv,52531,,,,,,,,,,,,52790,5097,
Brandy,project.sales.zipcodes.csv,52531,,,,,,,,,,,,6182,453,
Tequila,project.sales.zipcodes.csv,52531,,,,,,,,,,,,11043,724,
Amaretto,project.sales.zipcodes.csv,52531,,,,,,,,,,,,1542,176,
Schnapps,project.sales.zipcodes.csv,52531,,,,,,,,,,,,14405,1077,
Distilled Spirits,project.sales.zipcodes.csv,52531,,,,,,,,,,,,1713,84,
Vodka,project.sales.zipcodes.csv,50321,,,,,,,,,,,,472433,41819,
Gin,project.sales.zipcodes.csv,50321,,,,,,,,,,,,55345,4033,
Misc,project.sales.zipcodes.csv,50321,,,,,,,,,,,,151215,7795,
Whisky,project.sales.zipcodes.csv,50321,,,,,,,,,,,,570834,30671,
Brandy,project.sales.zipcodes.csv,50321,,,,,,,,,,,,41378,2054,
Rum,project.sales.zipcodes.csv,50321,,,,,,,,,,,,167412,11987,
Schnapps,project.sales.zipcodes.csv,50321,,,,,,,,,,,,30538,2153,
Tequila,project.sales.zipcodes.csv,50321,,,,,,,,,,,,90567,5705,
Distilled Spirits,project.sales.zipcodes.csv,50321,,,,,,,,,,,,7587,332,
Amaretto,project.sales.zipcodes.csv,50321,,,,,,,,,,,,3923,309,
Misc,project.sales.zipcodes.csv,50701,,,,,,,,,,,,209455,12302,
Tequila,project.sales.zipcodes.csv,50701,,,,,,,,,,,,159109,9148,
Whisky,project.sales.zipcodes.csv,50701,,,,,,,,,,,,655470,39624,
Brandy,project.sales.zipcodes.csv,50701,,,,,,,,,,,,227170,10984,
Rum,project.sales.zipcodes.csv,50701,,,,,,,,,,,,260853,18673,
Vodka,project.sales.zipcodes.csv,50701,,,,,,,,,,,,568892,47591,
Distilled Spirits,project.sales.zipcodes.csv,50701,,,,,,,,,,,,15162,1204,
Gin,project.sales.zipcodes.csv,50701,,,,,,,,,,,,82203,6469,
Amaretto,project.sales.zipcodes.csv,50701,,,,,,,,,,,,6158,684,
Schnapps,project.sales.zipcodes.csv,50701,,,,,,,,,,,,92853,6642,
Misc,project.sales.zipcodes.csv,51301,,,,,,,,,,,,124469,7804,
Tequila,project.sales.zipcodes.csv,51301,,,,,,,,,,,,57679,3811,
Vodka,project.sales.zipcodes.csv,51301,,,,,,,,,,,,305752,31635,
Whisky,project.sales.zipcodes.csv,51301,,,,,,,,,,,,599154,45242,
Brandy,project.sales.zipcodes.csv,51301,,,,,,,,,,,,35779,2903,
Rum,project.sales.zipcodes.csv,51301,,,,,,,,,,,,213144,16539,
Amaretto,project.sales.zipcodes.csv,51301,,,,,,,,,,,,6718,712,
Schnapps,project.sales.zipcodes.csv,51301,,,,,,,,,,,,52759,3956,
Distilled Spirits,project.sales.zipcodes.csv,51301,,,,,,,,,,,,16864,1687,
Gin,project.sales.zipcodes.csv,51301,,,,,,,,,,,,36639,2960,
Misc,project.sales.zipcodes.csv,50138,,,,,,,,,,,,70690,4259,
Whisky,project.sales.zipcodes.csv,50138,,,,,,,,,,,,301763,19600,
Brandy,project.sales.zipcodes.csv,50138,,,,,,,,,,,,17357,1275,
Rum,project.sales.zipcodes.csv,50138,,,,,,,,,,,,132463,9764,
Vodka,project.sales.zipcodes.csv,50138,,,,,,,,,,,,171504,16418,
Schnapps,project.sales.zipcodes.csv,50138,,,,,,,,,,,,32721,2458,
Tequila,project.sales.zipcodes.csv,50138,,,,,,,,,,,,39944,2455,
Distilled Spirits,project.sales.zipcodes.csv,50138,,,,,,,,,,,,11202,794,
Gin,project.sales.zipcodes.csv,50138,,,,,,,,,,,,15323,1243,
Amaretto,project.sales.zipcodes.csv,50138,,,,,,,,,,,,3663,401,
Tequila,project.sales.zipcodes.csv,52806,,,,,,,,,,,,98334,6139,
Vodka,project.sales.zipcodes.csv,52806,,,,,,,,,,,,444049,42079,
Misc,project.sales.zipcodes.csv,52806,,,,,,,,,,,,141640,8430,
Amaretto,project.sales.zipcodes.csv,52806,,,,,,,,,,,,6625,608,
Whisky,project.sales.zipcodes.csv,52806,,,,,,,,,,,,468156,29854,
Rum,project.sales.zipcodes.csv,52806,,,,,,,,,,,,254653,18320,
Distilled Spirits,project.sales.zipcodes.csv,52806,,,,,,,,,,,,6517,308,
Gin,project.sales.zipcodes.csv,52806,,,,,,,,,,,,45408,3924,
Brandy,project.sales.zipcodes.csv,52806,,,,,,,,,,,,109406,5441,
Schnapps,project.sales.zipcodes.csv,52806,,,,,,,,,,,,57547,4139,
Distilled Spirits,project.sales.zipcodes.csv,52402,,,,,,,,,,,,117110,14578,
Misc,project.sales.zipcodes.csv,52761,,,,,,,,,,,,268681,16099,
Whisky,project.sales.zipcodes.csv,52761,,,,,,,,,,,,897717,53908,
Brandy,project.sales.zipcodes.csv,52761,,,,,,,,,,,,63424,4277,
Rum,project.sales.zipcodes.csv,52761,,,,,,,,,,,,420979,30156,
Vodka,project.sales.zipcodes.csv,52761,,,,,,,,,,,,588860,56239,
Schnapps,project.sales.zipcodes.csv,52761,,,,,,,,,,,,132058,10083,
Tequila,project.sales.zipcodes.csv,52761,,,,,,,,,,,,159933,9703,
Distilled Spirits,project.sales.zipcodes.csv,52761,,,,,,,,,,,,15473,750,
Gin,project.sales.zipcodes.csv,52761,,,,,,,,,,,,63699,5220,
Amaretto,project.sales.zipcodes.csv,52761,,,,,,,,,,,,10617,1093,
Misc,project.sales.zipcodes.csv,50616,,,,,,,,,,,,82031,4845,
Vodka,project.sales.zipcodes.csv,50616,,,,,,,,,,,,185119,18694,
Tequila,project.sales.zipcodes.csv,50616,,,,,,,,,,,,47353,3015,
Whisky,project.sales.zipcodes.csv,50616,,,,,,,,,,,,330458,23726,
Brandy,project.sales.zipcodes.csv,50616,,,,,,,,,,,,55284,2897,
Rum,project.sales.zipcodes.csv,50616,,,,,,,,,,,,137225,9735,
Amaretto,project.sales.zipcodes.csv,50616,,,,,,,,,,,,5217,631,
Distilled Spirits,project.sales.zipcodes.csv,50616,,,,,,,,,,,,2872,130,
Gin,project.sales.zipcodes.csv,50616,,,,,,,,,,,,17048,1506,
Schnapps,project.sales.zipcodes.csv,50616,,,,,,,,,,,,64939,5131,
Misc,project.sales.zipcodes.csv,50112,,,,,,,,,,,,83768,4527,
Whisky,project.sales.zipcodes.csv,50112,,,,,,,,,,,,395240,24638,
Gin,project.sales.zipcodes.csv,50112,,,,,,,,,,,,31114,2351,
Vodka,project.sales.zipcodes.csv,50112,,,,,,,,,,,,212289,19623,
Rum,project.sales.zipcodes.csv,50112,,,,,,,,,,,,127350,9207,
Brandy,project.sales.zipcodes.csv,50112,,,,,,,,,,,,23705,1710,
Tequila,project.sales.zipcodes.csv,50112,,,,,,,,,,,,49932,3231,
Amaretto,project.sales.zipcodes.csv,50112,,,,,,,,,,,,3703,387,
Schnapps,project.sales.zipcodes.csv,50112,,,,,,,,,,,,33394,2402,
Distilled Spirits,project.sales.zipcodes.csv,50112,,,,,,,,,,,,4850,238,
Rum,project.sales.zipcodes.csv,52353,,,,,,,,,,,,160095,11301,
Whisky,project.sales.zipcodes.csv,52353,,,,,,,,,,,,480771,29987,
Gin,project.sales.zipcodes.csv,52353,,,,,,,,,,,,25984,1975,
Vodka,project.sales.zipcodes.csv,52353,,,,,,,,,,,,202383,17454,
Misc,project.sales.zipcodes.csv,52353,,,,,,,,,,,,112227,6009,
Brandy,project.sales.zipcodes.csv,52353,,,,,,,,,,,,27811,1759,
Tequila,project.sales.zipcodes.csv,52353,,,,,,,,,,,,55468,3166,
Amaretto,project.sales.zipcodes.csv,52353,,,,,,,,,,,,3976,440,
Schnapps,project.sales.zipcodes.csv,52353,,,,,,,,,,,,61766,4778,
Distilled Spirits,project.sales.zipcodes.csv,52353,,,,,,,,,,,,7211,673,
Misc,project.sales.zipcodes.csv,52627,,,,,,,,,,,,99121,5190,
Whisky,project.sales.zipcodes.csv,52627,,,,,,,,,,,,410538,26416,
Vodka,project.sales.zipcodes.csv,52627,,,,,,,,,,,,223387,22018,
Brandy,project.sales.zipcodes.csv,52627,,,,,,,,,,,,42415,2584,
Distilled Spirits,project.sales.zipcodes.csv,52627,,,,,,,,,,,,4453,210,
Gin,project.sales.zipcodes.csv,52627,,,,,,,,,,,,19499,1810,
Rum,project.sales.zipcodes.csv,52627,,,,,,,,,,,,131282,9844,
Tequila,project.sales.zipcodes.csv,52627,,,,,,,,,,,,53254,2867,
Amaretto,project.sales.zipcodes.csv,52627,,,,,,,,,,,,2489,250,
Schnapps,project.sales.zipcodes.csv,52627,,,,,,,,,,,,64939,4898,
Misc,project.sales.zipcodes.csv,50511,,,,,,,,,,,,87003,5355,
Whisky,project.sales.zipcodes.csv,50511,,,,,,,,,,,,408881,30645,
Vodka,project.sales.zipcodes.csv,50511,,,,,,,,,,,,162468,15423,
Brandy,project.sales.zipcodes.csv,50511,,,,,,,,,,,,23793,1961,
Rum,project.sales.zipcodes.csv,50511,,,,,,,,,,,,150326,11255,
Tequila,project.sales.zipcodes.csv,50511,,,,,,,,,,,,40632,2977,
